CustomerID,Total_Spending,Total_Orders,Avg_Order_Value,Total_Items,Unique_Products,Total_Transactions
13109.0,750.34,5,150.068,512,40,49
13110.0,971.22,7,138.74571428571429,332,86,104
13113.0,6209.150000000001,34,182.62205882352941,2107,105,233
13115.0,2133.68,13,164.12923076923076,1533,90,129
13116.0,291.29,1,291.29,270,21,21
13117.0,893.26,8,111.6575,938,62,72
13118.0,1053.15,7,150.45000000000002,383,62,76
13120.0,30.599999999999998,1,30.599999999999998,12,1,1
13121.0,246.48,2,123.24,226,49,52
13122.0,858.54,2,429.27,578,51,52
13124.0,3305.58,3,1101.86,2097,170,213
13126.0,1898.29,9,210.92111111111112,2113,117,133
13127.0,259.17,1,259.17,127,15,15
13130.0,64.0,1,64.0,32,2,2
13131.0,680.8,3,226.9333333333333,405,26,37
13132.0,60.3,1,60.3,18,2,2
13133.0,79.95,2,39.975,29,5,5
13134.0,1412.63,7,201.80428571428573,1007,81,92
13135.0,3096.0,1,3096.0,4300,1,1
13136.0,2374.93,11,215.90272727272725,1297,92,131
13137.0,3567.81,8,445.97625,2216,339,696
13138.0,946.49,6,157.74833333333333,471,30,62
13139.0,4046.19,8,505.77375,2299,111,141
13140.0,349.92,3,116.64,178,37,43
13141.0,2297.9,6,382.98333333333335,1539,110,132
13142.0,277.24,1,277.24,255,22,22
13144.0,47.2,1,47.2,16,2,2
13145.0,319.77000000000004,4,79.94250000000001,141,4,6
13146.0,228.91,1,228.91,154,16,17
13147.0,712.8000000000001,4,178.20000000000002,144,1,4
13148.0,2649.73,16,165.608125,1759,204,291
13149.0,1423.56,4,355.89,1252,67,75
13151.0,796.37,2,398.185,323,52,54
13153.0,486.22,1,486.22,418,15,15
13155.0,843.0600000000001,4,210.76500000000001,484,61,78
13157.0,1653.57,5,330.714,1422,67,87
13158.0,1201.06,4,300.265,784,59,79
13159.0,1183.25,5,236.65,1023,103,109
13160.0,75.89999999999999,1,75.89999999999999,54,3,3
13161.0,95.75,1,95.75,27,6,6
13162.0,1605.19,5,321.038,1659,73,81
13165.0,1021.48,2,510.74,1376,40,42
13166.0,347.1,2,173.55,206,36,39
13167.0,647.88,4,161.97,770,45,57
13168.0,1099.34,5,219.868,657,90,117
13169.0,406.88,2,203.44,248,9,11
13170.0,116.00999999999999,1,116.00999999999999,147,29,32
13171.0,261.51,3,87.17,215,31,39
13173.0,353.65,2,176.825,277,41,43
13174.0,2131.33,3,710.4433333333333,1330,195,274
13176.0,442.74,1,442.74,449,62,68
13177.0,282.45,1,282.45,91,17,17
13178.0,5534.67,11,503.1518181818182,3546,93,259
13182.0,121.18,1,121.18,201,11,11
13183.0,3805.63,9,422.84777777777776,2189,49,89
13184.0,1593.69,12,132.8075,1656,133,178
13185.0,71.4,1,71.4,12,1,1
13186.0,1338.94,5,267.788,779,60,75
13187.0,154.02,1,154.02,86,30,30
13188.0,99.60000000000001,1,99.60000000000001,24,1,1
13189.0,260.68,2,130.34,842,29,29
13192.0,859.14,2,429.57,589,54,60
13193.0,100.92999999999999,1,100.92999999999999,49,21,28
13194.0,60.7,1,60.7,26,3,3
13196.0,1704.03,4,426.0075,1219,94,107
13198.0,3233.79,7,461.96999999999997,2635,193,220
13199.0,8490.36,38,223.43052631578948,6049,40,112
13200.0,750.79,4,187.6975,504,37,41
13203.0,819.56,4,204.89,798,54,55
13207.0,250.26000000000002,2,125.13000000000001,130,7,8
13208.0,1102.8,7,157.54285714285714,774,114,140
13209.0,5362.06,11,487.46000000000004,4186,241,310
13210.0,353.48,1,353.48,316,22,22
13211.0,1197.42,3,399.14000000000004,874,45,56
13212.0,521.23,4,130.3075,285,108,121
13213.0,1377.13,6,229.52166666666668,1345,76,85
13216.0,333.74,1,333.74,297,5,5
13217.0,133.62,5,26.724,114,3,7
13218.0,62.63999999999999,1,62.63999999999999,88,5,5
13220.0,506.04,4,126.51,167,14,17
13221.0,570.71,2,285.355,217,49,51
13223.0,163.20000000000002,2,81.60000000000001,88,5,5
13224.0,2065.85,3,688.6166666666667,1502,96,104
13225.0,6083.04,8,760.38,3352,23,34
13226.0,85.51,1,85.51,78,14,14
13227.0,257.7,1,257.7,99,9,9
13228.0,358.0,1,358.0,200,2,2
13229.0,123.15,1,123.15,59,8,8
13230.0,2102.91,15,140.194,1481,373,574
13232.0,1048.4,7,149.77142857142857,747,131,182
13233.0,605.12,2,302.56,1004,43,43
13235.0,946.1700000000001,1,946.1700000000001,433,51,56
13236.0,624.07,3,208.02333333333334,402,29,34
13238.0,597.6800000000001,4,149.42000000000002,290,15,26
13239.0,329.56,1,329.56,363,22,22
13240.0,616.7,4,154.175,294,55,63
13242.0,270.40000000000003,3,90.13333333333334,130,12,13
13243.0,480.02000000000004,1,480.02000000000004,222,50,51
13244.0,94.79,1,94.79,35,24,24
13245.0,259.85,1,259.85,111,11,11
13246.0,1838.6499999999999,7,262.6642857142857,1544,105,138
13247.0,501.12,4,125.28,328,18,25
13248.0,452.93,2,226.465,304,24,25
13249.0,665.91,3,221.97,541,16,18
13253.0,990.6,2,495.3,1568,34,35
13255.0,279.61,3,93.20333333333333,163,9,10
13256.0,0.0,1,0.0,12540,1,1
13258.0,649.08,3,216.36,281,24,34
13259.0,258.32,1,258.32,129,75,85
13260.0,259.02,1,259.02,114,6,6
13261.0,842.1,2,421.05,198,7,8
13262.0,132.29,1,132.29,117,9,9
13263.0,6975.62,34,205.16529411764705,4736,436,1635
13265.0,1857.56,5,371.512,1726,58,79
13266.0,3566.22,19,187.6957894736842,4288,80,198
13267.0,3756.34,24,156.51416666666668,1871,79,195
13268.0,3096.49,15,206.43266666666665,3631,253,443
13269.0,4937.22,17,290.42470588235295,3469,169,300
13270.0,590.0,1,590.0,200,1,1
13271.0,178.26,2,89.13,181,79,101
13272.0,205.66000000000003,2,102.83000000000001,90,12,12
13273.0,138.98,1,138.98,153,16,16
13276.0,462.98,2,231.49,148,24,24
13277.0,258.4,4,64.6,176,5,8
13278.0,527.78,1,527.78,536,45,45
13279.0,126.30000000000001,2,63.150000000000006,70,9,11
13280.0,747.41,3,249.13666666666666,515,62,79
13282.0,642.64,6,107.10666666666667,245,23,31
13283.0,93.66,2,46.83,90,7,7
13284.0,143.7,2,71.85,74,10,11
13285.0,2566.02,4,641.505,2037,148,178
13291.0,338.41,1,338.41,231,39,40
13292.0,448.69,2,224.345,335,22,24
13294.0,726.39,2,363.195,436,41,46
13295.0,165.05,2,82.525,77,9,9
13296.0,53.4,1,53.4,74,4,4
13297.0,2073.35,4,518.3375,961,51,58
13298.0,360.0,1,360.0,96,2,2
13299.0,82.80000000000001,1,82.80000000000001,24,4,4
13300.0,365.29,2,182.645,201,20,22
13301.0,538.34,4,134.585,336,70,76
13304.0,269.57,1,269.57,235,19,19
13305.0,1408.21,10,140.821,1161,38,63
13307.0,15.0,1,15.0,4,1,1
13308.0,1296.91,4,324.2275,833,48,55
13309.0,1446.84,5,289.368,1543,81,106
13310.0,980.08,6,163.34666666666666,564,58,69
13311.0,518.82,2,259.41,298,20,21
13313.0,1555.32,5,311.06399999999996,851,47,78
13314.0,499.26,4,124.815,476,49,66
13316.0,5872.7300000000005,4,1468.1825000000001,6936,62,83
13317.0,1756.8700000000001,8,219.60875000000001,961,80,106
13318.0,488.86,3,162.95333333333335,286,12,17
13319.0,9829.54,36,273.0427777777778,4606,195,467
13320.0,1491.7,6,248.61666666666667,1066,77,110
13321.0,567.36,2,283.68,372,10,11
13322.0,199.48000000000002,1,199.48000000000002,117,25,25
13323.0,787.85,5,157.57,175,6,21
13324.0,5524.75,10,552.475,5053,23,66
13325.0,675.3,1,675.3,240,12,12
13327.0,3544.37,9,393.81888888888886,1580,71,106
13328.0,1308.48,1,1308.48,680,17,17
13329.0,609.0,4,152.25,415,15,18
13330.0,1096.98,3,365.66,746,35,51
13332.0,338.4,1,338.4,178,20,20
13334.0,3247.2200000000003,3,1082.4066666666668,1741,192,249
13336.0,766.72,1,766.72,556,49,49
13338.0,328.62,2,164.31,242,15,18
13339.0,664.42,1,664.42,308,42,42
13340.0,10457.08,7,1493.8685714285714,5742,124,130
13341.0,603.55,1,603.55,285,35,35
13343.0,253.93,2,126.965,125,17,19
13344.0,1716.32,3,572.1066666666667,928,99,102
13345.0,297.75,2,148.875,135,17,18
13347.0,291.36,1,291.36,204,7,7
13348.0,233.76,1,233.76,136,14,14
13349.0,197.32,1,197.32,224,15,15
13350.0,652.77,2,326.385,267,25,28
13351.0,323.94,1,323.94,116,15,15
13352.0,307.47999999999996,2,153.73999999999998,310,21,24
13354.0,727.03,1,727.03,602,50,50
13355.0,556.8,1,556.8,300,30,30
13356.0,548.59,1,548.59,305,34,34
13357.0,532.95,1,532.95,315,79,84
13358.0,323.43,1,323.43,276,24,24
13359.0,298.76,2,149.38,148,18,19
13362.0,2742.9900000000002,5,548.5980000000001,1341,111,149
13363.0,867.65,2,433.825,705,44,56
13364.0,0.0,2,0.0,0,10,20
13365.0,1684.72,3,561.5733333333334,1190,108,115
13366.0,56.160000000000004,1,56.160000000000004,144,1,1
13368.0,444.1,2,222.05,312,25,25
13369.0,193.85000000000002,2,96.92500000000001,124,12,17
13370.0,602.12,2,301.06,324,33,37
13372.0,290.04,1,290.04,154,19,19
13373.0,2872.75,3,957.5833333333334,1603,119,140
13375.0,722.15,2,361.075,437,35,36
13376.0,834.3100000000001,3,278.10333333333335,487,42,48
13379.0,521.36,3,173.78666666666666,595,83,94
13381.0,3153.01,7,450.43,1971,69,153
13382.0,197.14000000000001,1,197.14000000000001,128,13,13
13384.0,3849.03,9,427.67,2390,110,141
13385.0,403.07,1,403.07,271,29,29
13388.0,505.45,2,252.725,267,30,30
13389.0,700.66,3,233.5533333333333,420,44,45
13390.0,424.68,1,424.68,212,12,12
13394.0,2281.35,10,228.135,2212,124,162
13395.0,259.92,1,259.92,332,19,19
13396.0,1096.64,4,274.16,568,34,38
13397.0,1276.58,6,212.76333333333332,407,25,36
13398.0,397.49,1,397.49,274,22,22
13402.0,587.23,2,293.615,475,30,37
13403.0,75.0,1,75.0,44,3,3
13404.0,252.49,2,126.245,111,11,11
13405.0,363.351,3,121.117,144,18,18
13408.0,25994.08,74,351.27135135135137,15945,221,472
13410.0,988.91,7,141.27285714285713,513,15,30
13411.0,203.60000000000002,1,203.60000000000002,71,16,17
13414.0,1390.5,3,463.5,1574,23,24
13416.0,576.5,2,288.25,126,8,15
13417.0,290.48,2,145.24,126,14,15
13418.0,5193.94,23,225.82347826086954,3791,208,289
13419.0,221.06,1,221.06,275,16,16
13420.0,68.1,4,17.025,81,6,8
13421.0,1836.23,3,612.0766666666667,1179,88,104
13422.0,2319.45,2,1159.725,1295,118,119
13425.0,1524.01,3,508.00333333333333,1114,61,73
13426.0,3467.2200000000003,11,315.2018181818182,2215,99,154
13427.0,562.7,3,187.5666666666667,543,24,28
13428.0,176.57,1,176.57,151,66,69
13429.0,994.05,4,248.5125,1389,54,66
13430.0,580.6899999999999,4,145.17249999999999,732,47,52
13431.0,1080.0,2,540.0,654,40,41
13434.0,534.24,2,267.12,300,9,10
13435.0,3574.39,9,397.15444444444444,2102,63,98
13436.0,113.53999999999999,1,113.53999999999999,69,8,8
13437.0,2588.36,7,369.7657142857143,1207,107,130
13439.0,283.71,1,283.71,242,54,54
13441.0,296.64,1,296.64,204,13,13
13447.0,1001.78,4,250.445,566,50,57
13448.0,3108.32,10,310.832,1599,121,182
13449.0,291.88,1,291.88,222,19,19
13450.0,2043.7199999999998,6,340.61999999999995,1982,32,71
13451.0,2678.85,5,535.77,2117,299,423
13453.0,245.57999999999998,2,122.78999999999999,122,11,12
13455.0,630.9,3,210.29999999999998,310,34,40
13456.0,1574.72,7,224.96,742,39,58
13458.0,8985.32,22,408.4236363636364,5396,228,376
13460.0,183.44,2,91.72,286,16,17
13461.0,1445.0,3,481.6666666666667,1170,14,27
13462.0,135.0,1,135.0,60,8,8
13464.0,606.73,1,606.73,396,37,37
13466.0,262.5,1,262.5,255,15,15
13467.0,871.8100000000001,2,435.90500000000003,562,79,89
13468.0,4414.0,39,113.17948717948718,2446,156,239
13470.0,165.0,2,82.5,100,7,10
13471.0,2250.33,4,562.5825,1561,198,240
13473.0,331.94,3,110.64666666666666,252,18,19
13474.0,187.99,1,187.99,128,55,60
13475.0,1191.98,4,297.995,986,53,72
13476.0,738.47,2,369.235,389,41,43
13477.0,1287.03,7,183.86142857142858,1004,53,75
13479.0,261.15,2,130.575,130,11,12
13481.0,1693.31,8,211.66375,1117,94,107
13482.0,184.64,1,184.64,116,11,11
13483.0,140.34,1,140.34,160,10,10
13484.0,202.5,1,202.5,30,3,3
13485.0,417.84000000000003,1,417.84000000000003,273,21,21
13486.0,1007.11,3,335.7033333333333,657,62,62
13487.0,361.1,3,120.36666666666667,239,19,21
13488.0,7318.86,16,457.42875,4359,241,376
13489.0,449.52,4,112.38,560,11,14
13491.0,969.62,10,96.962,875,62,70
13492.0,729.24,3,243.08,340,24,31
13493.0,473.13,2,236.565,375,4,5
13494.0,316.26000000000005,1,316.26000000000005,162,18,18
13495.0,1990.1200000000001,6,331.68666666666667,814,34,52
13496.0,528.23,3,176.07666666666668,321,24,32
13497.0,321.05,3,107.01666666666667,159,19,20
13499.0,1093.06,7,156.15142857142857,1352,30,43
13500.0,1025.32,4,256.33,574,54,61
13501.0,1120.12,1,1120.12,534,42,42
13502.0,272.1,3,90.7,262,16,17
13503.0,192.95,1,192.95,246,16,16
13504.0,260.48,1,260.48,175,19,19
13505.0,3104.23,7,443.4614285714286,2401,170,202
13506.0,411.07,3,137.02333333333334,316,23,26
13507.0,2049.81,4,512.4525,1552,130,139
13508.0,66.42,1,66.42,19,9,9
13509.0,964.72,6,160.78666666666666,1105,26,43
13510.0,1627.26,5,325.452,1365,78,108
13512.0,228.51000000000002,1,228.51000000000002,141,13,13
13513.0,192.6,1,192.6,108,9,9
13514.0,152.20000000000002,1,152.20000000000002,40,4,4
13515.0,833.82,4,208.455,675,47,56
13516.0,1361.91,3,453.97,983,41,42
13517.0,1868.02,5,373.604,1333,115,129
13518.0,581.64,1,581.64,384,32,34
13519.0,78.95,1,78.95,19,6,6
13520.0,2935.95,7,419.4214285714285,1625,47,86
13521.0,1000.1,3,333.3666666666667,727,305,427
13522.0,125.80000000000001,1,125.80000000000001,44,5,5
13523.0,2557.58,6,426.2633333333333,1646,120,134
13524.0,650.1800000000001,5,130.036,322,16,25
13525.0,604.88,2,302.44,392,4,5
13527.0,1960.6100000000001,8,245.07625000000002,1642,143,209
13529.0,206.06,2,103.03,68,13,13
13531.0,357.7,2,178.85,162,13,17
13532.0,210.31,1,210.31,129,66,66
13533.0,246.94,3,82.31333333333333,201,59,73
13534.0,5007.43,41,122.13243902439025,2801,103,300
13536.0,3125.94,7,446.5628571428571,2102,85,164
13538.0,699.45,5,139.89000000000001,103,6,11
13539.0,434.94,4,108.735,296,28,29
13544.0,221.26,2,110.63,119,68,79
13546.0,553.29,3,184.42999999999998,353,70,95
13548.0,573.86,2,286.93,430,103,113
13549.0,812.57,8,101.57125,448,35,46
13551.0,53.550000000000004,1,53.550000000000004,9,3,3
13552.0,2916.98,16,182.31125,1326,72,100
13555.0,3756.68,4,939.17,2620,119,127
13557.0,584.06,2,292.03,546,31,34
13558.0,561.11,4,140.2775,340,119,171
13560.0,174.37,1,174.37,64,32,33
13561.0,120.60999999999999,1,120.60999999999999,81,12,12
13562.0,1478.33,3,492.77666666666664,717,38,65
13563.0,468.43,2,234.215,202,42,42
13564.0,933.98,2,466.99,634,57,70
13565.0,240.22,2,120.11,172,35,38
13566.0,864.76,2,432.38,574,133,175
13568.0,175.0,1,175.0,68,39,42
13569.0,286.1,2,143.05,155,66,76
13570.0,211.64,1,211.64,158,25,25
13571.0,2031.77,12,169.31416666666667,1754,153,337
13572.0,1154.05,1,1154.05,511,26,27
13573.0,261.15,2,130.575,300,22,24
13575.0,674.5699999999999,5,134.914,443,39,44
13576.0,6468.3,20,323.415,2615,68,119
13577.0,1324.2,5,264.84000000000003,730,48,71
13579.0,362.09,2,181.045,163,16,19
13581.0,56.95,1,56.95,23,7,7
13583.0,761.13,1,761.13,723,52,52
13584.0,75.75,1,75.75,30,18,18
13587.0,347.0,1,347.0,160,5,5
13588.0,2394.22,13,184.17076923076922,2569,130,178
13589.0,256.05,2,128.025,105,15,15
13590.0,1950.62,7,278.65999999999997,1844,69,88
13591.0,809.58,3,269.86,456,46,46
13592.0,159.51,3,53.169999999999995,77,11,11
13593.0,1450.3300000000002,6,241.7216666666667,645,60,98
13594.0,396.97,1,396.97,359,26,26
13596.0,619.84,2,309.92,398,126,159
13598.0,134.07,1,134.07,54,31,37
13599.0,4629.1,32,144.659375,3135,157,246
13600.0,119.02,1,119.02,314,15,15
13601.0,693.32,2,346.66,548,90,99
13602.0,428.89,1,428.89,267,23,23
13603.0,129.44,1,129.44,160,25,25
13606.0,252.83999999999997,3,84.27999999999999,277,38,41
13607.0,565.5600000000001,1,565.5600000000001,278,86,91
13610.0,891.78,7,127.39714285714285,489,145,204
13611.0,1126.4,4,281.6,758,65,74
13614.0,1076.8600000000001,4,269.21500000000003,522,150,170
13615.0,368.19,2,184.095,179,21,22
13617.0,473.68,3,157.89333333333335,292,29,42
13618.0,177.34,1,177.34,246,13,13
13621.0,213.85,1,213.85,343,19,19
13623.0,444.44,6,74.07333333333334,265,65,70
13626.0,241.32999999999998,1,241.32999999999998,207,18,18
13627.0,1492.17,6,248.69500000000002,1253,75,84
13629.0,7737.01,11,703.3645454545455,4367,26,57
13630.0,1921.38,11,174.6709090909091,1368,49,77
13631.0,2011.77,10,201.177,340,4,10
13632.0,1849.82,6,308.30333333333334,1004,108,130
13634.0,1142.21,5,228.442,656,138,162
13635.0,1031.43,1,1031.43,673,60,60
13636.0,720.17,6,120.02833333333332,565,49,53
13637.0,741.25,3,247.08333333333334,402,75,97
13638.0,97.14,1,97.14,91,7,7
13639.0,1033.34,1,1033.34,800,39,40
13642.0,268.55,1,268.55,165,50,59
13643.0,468.44,3,156.14666666666668,267,22,26
13644.0,2236.07,5,447.21400000000006,2029,131,133
13645.0,232.2,1,232.2,156,4,4
13647.0,1429.6200000000001,4,357.40500000000003,867,52,66
13649.0,333.85,2,166.925,138,22,22
13650.0,1562.19,7,223.17000000000002,893,71,85
13651.0,63.3,1,63.3,30,4,4
13652.0,1031.48,3,343.82666666666665,570,44,59
13654.0,2430.43,6,405.07166666666666,2158,147,156
13655.0,785.62,2,392.81,590,45,49
13656.0,359.75,2,179.875,488,48,48
13657.0,367.14,2,183.57,208,15,15
13658.0,1747.27,6,291.21166666666664,945,73,88
13659.0,1332.75,3,444.25,867,84,98
13662.0,668.28,7,95.46857142857142,518,42,50
13663.0,91.07,1,91.07,79,7,7
13666.0,67.65,3,22.55,39,10,10
13667.0,258.17,1,258.17,149,77,82
13668.0,5723.62,28,204.415,3582,259,460
13669.0,205.8,2,102.9,236,8,8
13670.0,333.2,1,333.2,280,24,24
13672.0,0.0,5,0.0,0,4,15
13673.0,307.27,2,153.635,112,43,61
13675.0,486.82000000000005,2,243.41000000000003,330,25,25
13678.0,232.6,1,232.6,924,16,16
13680.0,2118.21,5,423.642,1257,156,208
13681.0,796.0300000000001,4,199.00750000000002,356,36,55
13682.0,34.0,1,34.0,8,2,2
13684.0,64.23,2,32.115,38,29,31
13685.0,3119.44,7,445.63428571428574,5056,29,39
13686.0,72.0,1,72.0,70,8,8
13689.0,910.0,1,910.0,512,6,6
13690.0,81.60000000000001,1,81.60000000000001,60,6,6
13692.0,1388.02,3,462.67333333333335,1219,44,49
13693.0,-22.05,1,-22.05,-5,3,3
13694.0,61445.4,57,1077.9894736842105,61654,360,573
13695.0,2411.13,15,160.74200000000002,1595,43,84
13697.0,151.29999999999998,1,151.29999999999998,177,12,12
13699.0,70.08000000000001,1,70.08000000000001,36,4,4
13700.0,2256.62,10,225.66199999999998,2303,138,196
13704.0,1854.01,10,185.401,1480,96,115
13705.0,546.86,3,182.28666666666666,362,24,27
13706.0,290.89,1,290.89,187,19,19
13707.0,641.36,2,320.68,338,41,41
13708.0,285.93,1,285.93,305,48,50
13709.0,5308.81,17,312.2829411764706,3399,209,290
13710.0,180.48,1,180.48,176,8,8
13711.0,232.16000000000003,2,116.08000000000001,138,10,12
13712.0,228.84,1,228.84,352,10,10
13715.0,1006.24,8,125.78,549,86,105
13716.0,138.28,1,138.28,138,21,21
13717.0,1313.36,6,218.89333333333332,1948,88,95
13718.0,252.4,2,126.2,168,7,9
13719.0,965.9300000000001,5,193.186,603,52,56
13720.0,765.0,4,191.25,498,40,41
13721.0,470.94,1,470.94,310,25,25
13722.0,2058.91,4,514.7275,1365,69,80
13723.0,150.10000000000002,1,150.10000000000002,38,5,5
13725.0,1095.1100000000001,10,109.51100000000001,593,79,94
13726.0,1079.6599999999999,2,539.8299999999999,1054,39,42
13727.0,285.78000000000003,2,142.89000000000001,156,18,19
13728.0,437.44,6,72.90666666666667,388,23,28
13730.0,545.95,2,272.975,465,32,34
13731.0,511.59000000000003,2,255.79500000000002,270,30,32
13732.0,491.86,1,491.86,498,33,33
13735.0,1953.53,8,244.19125,1008,137,173
13736.0,558.15,3,186.04999999999998,479,157,182
13737.0,259.59999999999997,1,259.59999999999997,117,23,24
13739.0,216.9,1,216.9,54,3,3
13740.0,318.95,1,318.95,421,22,22
13741.0,403.53000000000003,4,100.88250000000001,189,23,24
13742.0,1938.07,13,149.0823076923077,998,170,262
13743.0,1340.1499999999999,8,167.51874999999998,1775,8,42
13744.0,1096.86,2,548.43,1242,50,65
13745.0,291.54,2,145.77,486,25,26
13748.0,838.7,5,167.74,430,21,23
13750.0,1502.96,5,300.592,498,11,15
13751.0,240.6,1,240.6,145,7,7
13752.0,1042.58,6,173.76333333333332,865,60,71
13753.0,741.26,1,741.26,512,35,35
13754.0,238.8,2,119.4,210,10,11
13755.0,1728.08,10,172.808,1200,213,313
13756.0,5016.12,15,334.408,3150,59,136
13758.0,2944.35,7,420.62142857142857,1822,93,106
13759.0,597.51,2,298.755,281,21,22
13760.0,286.79,2,143.395,197,50,57
13761.0,974.65,2,487.325,630,62,64
13762.0,3.552713678800501e-15,2,1.7763568394002505e-15,0,7,14
13763.0,1714.96,1,1714.96,728,15,15
13764.0,1352.96,3,450.9866666666667,913,168,193
13767.0,14719.160000000002,51,288.6109803921569,7038,48,349
13769.0,2554.4700000000003,16,159.65437500000002,1132,62,129
13771.0,2489.45,5,497.89,1459,106,111
13772.0,1027.43,3,342.4766666666667,535,131,167
13774.0,314.15000000000003,1,314.15000000000003,189,20,20
13777.0,25735.600000000002,41,627.6975609756098,12803,39,218
13778.0,178.7,1,178.7,70,9,9
13780.0,333.11,2,166.555,316,54,55
13781.0,68.54,1,68.54,24,13,13
13782.0,780.0,6,130.0,358,88,106
13784.0,2198.34,11,199.84909090909093,2470,8,28
13786.0,230.39999999999998,1,230.39999999999998,136,7,7
13787.0,270.79,2,135.395,333,21,28
13790.0,348.8,1,348.8,748,45,45
13791.0,1047.68,3,349.2266666666667,828,7,17
13792.0,183.05,2,91.525,91,12,12
13798.0,35196.42,62,567.684193548387,23378,113,430
13799.0,649.06,2,324.53,398,30,37
13800.0,486.62,1,486.62,325,31,31
13801.0,247.1,1,247.1,160,18,18
13802.0,3551.2200000000003,5,710.244,2242,51,59
13803.0,277.07,1,277.07,121,17,17
13804.0,2406.49,7,343.78428571428566,1476,114,127
13805.0,924.6,2,462.3,1900,10,13
13806.0,218.13000000000002,1,218.13000000000002,53,9,9
13807.0,80.8,1,80.8,32,5,5
13808.0,1373.06,5,274.61199999999997,748,57,63
13809.0,60.300000000000004,1,60.300000000000004,20,4,5
13810.0,609.16,2,304.58,288,26,28
13812.0,452.1,3,150.70000000000002,326,30,31
13813.0,1045.31,5,209.06199999999998,526,49,62
13814.0,1420.62,2,710.31,852,32,52
13815.0,3455.61,5,691.1220000000001,2523,126,169
13816.0,427.19,4,106.7975,253,24,29
13817.0,328.98,2,164.49,208,19,22
13819.0,1114.85,3,371.6166666666666,1107,25,35
13821.0,321.89,2,160.945,147,49,56
13822.0,582.7,2,291.35,607,86,92
13823.0,775.16,2,387.58,417,29,30
13824.0,1569.74,5,313.948,752,32,44
13826.0,97.4,2,48.7,73,7,7
13827.0,239.9,3,79.96666666666667,125,69,78
13828.0,209.49,1,209.49,311,15,15
13831.0,1693.6899999999998,6,282.28166666666664,691,51,62
13832.0,40.949999999999996,2,20.474999999999998,25,3,4
13833.0,226.4,1,226.4,100,19,20
13835.0,692.37,4,173.0925,426,43,48
13837.0,271.24,2,135.62,183,17,19
13838.0,527.58,4,131.895,246,130,159
13841.0,85.0,1,85.0,100,1,1
13842.0,2630.17,9,292.24111111111114,1699,126,169
13844.0,345.12,1,345.12,194,19,19
13845.0,312.98,1,312.98,182,9,9
13846.0,725.66,4,181.415,370,48,49
13848.0,1255.0,3,418.3333333333333,3700,3,5
13849.0,1325.55,2,662.775,994,84,87
13850.0,1470.31,2,735.155,929,87,88
13851.0,2580.56,3,860.1866666666666,1697,73,77
13853.0,632.54,2,316.27,264,18,19
13854.0,4275.42,28,152.69357142857143,1892,32,82
13856.0,363.4,5,72.67999999999999,484,10,17
13858.0,182.67,1,182.67,71,9,9
13859.0,172.76000000000002,1,172.76000000000002,126,25,26
13860.0,1110.15,6,185.025,577,54,69
13862.0,2136.31,10,213.631,1676,96,140
13863.0,258.66,2,129.33,215,18,20
13865.0,437.81,4,109.4525,199,24,27
13866.0,145.67000000000002,1,145.67000000000002,57,7,7
13867.0,719.74,3,239.91333333333333,480,42,48
13868.0,3132.09,2,1566.045,1957,30,31
13869.0,2498.85,4,624.7125,1653,206,268
13870.0,2455.85,10,245.58499999999998,1288,79,102
13871.0,5262.5,14,375.89285714285717,2675,131,278
13873.0,316.15000000000003,4,79.03750000000001,131,17,20
13874.0,329.05,1,329.05,172,15,15
13875.0,1695.74,5,339.148,1307,75,99
13876.0,98.80000000000001,1,98.80000000000001,34,6,6
13877.0,117.24,1,117.24,108,3,3
13878.0,1059.78,1,1059.78,454,29,30
13880.0,2957.42,13,227.49384615384616,1817,114,153
13881.0,16338.32,22,742.6509090909091,10002,68,172
13882.0,866.78,5,173.356,922,45,54
13883.0,2153.05,9,239.2277777777778,1332,98,136
13884.0,733.45,5,146.69,292,42,56
13885.0,390.2,2,195.1,170,24,24
13886.0,218.56,1,218.56,124,14,14
13887.0,293.95,1,293.95,141,16,16
13888.0,505.98,2,252.99,248,32,34
13889.0,416.90000000000003,1,416.90000000000003,146,15,15
13890.0,1792.46,13,137.88153846153847,818,71,109
13892.0,632.97,4,158.2425,983,26,27
13893.0,338.5,1,338.5,134,11,11
13894.0,523.22,5,104.644,338,24,29
13895.0,2489.32,5,497.86400000000003,1354,92,114
13897.0,311.16,1,311.16,200,17,17
13898.0,138.93,1,138.93,131,11,11
13899.0,337.52,2,168.76,152,18,18
13900.0,655.95,2,327.975,421,36,37
13901.0,2588.55,5,517.71,1719,131,136
13904.0,332.64,2,166.32,332,24,26
13908.0,2198.6,5,439.71999999999997,1458,98,120
13911.0,2388.71,9,265.4122222222222,2711,113,137
13914.0,613.95,2,306.975,379,27,32
13917.0,252.14000000000001,2,126.07000000000001,226,15,17
13918.0,1192.94,2,596.47,1138,29,29
13919.0,297.21,3,99.07,434,22,30
13922.0,94.2,1,94.2,86,5,5
13923.0,317.63,1,317.63,181,18,18
13924.0,1564.28,11,142.20727272727274,1522,85,128
13925.0,444.3,4,111.075,314,21,28
13926.0,150.10000000000002,1,150.10000000000002,99,8,8
13927.0,348.99,1,348.99,214,21,21
13928.0,336.47,4,84.1175,117,17,21
13929.0,285.45,2,142.725,87,7,7
13930.0,337.34,2,168.67,274,15,17
13931.0,975.9300000000001,3,325.31,691,55,58
